model,meeting,theme,block_id_standard,block_id_exclusive,score_standard,score_exclusive,abs_delta,crosses_half
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,121,122,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,122,123,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,122,123,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,122,123,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,122,123,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,123,124,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,123,124,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,123,124,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,123,124,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,124,125,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,124,125,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,124,125,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,124,125,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,125,126,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,125,126,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,125,126,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,125,126,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,127,128,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,127,128,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,127,128,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,127,128,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,8,8,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,8,8,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,8,8,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,8,8,0.3,0.3,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,10,10,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,10,10,0.6,0.6,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,10,10,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,10,10,0.8,0.8,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,22,23,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,22,23,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,22,23,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,22,23,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,28,29,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,28,29,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,28,29,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,28,29,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,32,33,0.2,0.1,0.1,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,32,33,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,32,33,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,32,33,0.4,0.3,0.1,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,38,39,0.0,0.1,0.1,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,38,39,0.7,0.7,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,38,39,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,38,39,0.4,0.4,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,49,50,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,49,50,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,49,50,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,49,50,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,55,56,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,55,56,0.6,0.6,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,55,56,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,55,56,0.4,0.5,0.1,1
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,70,71,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,70,71,0.2,0.2,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,70,71,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,70,71,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,72,73,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,72,73,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,72,73,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,72,73,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,104,105,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,104,105,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,104,105,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,104,105,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,107,108,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,107,108,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,107,108,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,107,108,0.7,0.7,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,108,109,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,108,109,0.7,0.7,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,108,109,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,108,109,0.5,0.5,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,117,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,117,118,0.4,0.4,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,117,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,117,118,0.6,0.6,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,122,123,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,122,123,0.3,0.3,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,122,123,0.1,0.1,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,122,123,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,127,128,0.2,0.2,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,127,128,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,127,128,0.0,0.0,0.0,0
gemma-4-4b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,127,128,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,10,10,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,10,10,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,10,10,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,10,10,1.0,1.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,22,23,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,22,23,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,22,23,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,22,23,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,32,33,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,32,33,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,32,33,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,32,33,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,34,35,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,34,35,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,34,35,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,34,35,0.7,0.7,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,38,39,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,38,39,0.7,0.7,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,38,39,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,38,39,0.3,0.3,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,72,73,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,72,73,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,72,73,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,72,73,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,73,74,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,73,74,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,73,74,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,73,74,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,87,88,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,87,88,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,87,88,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,87,88,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,104,105,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,104,105,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,104,105,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,104,105,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,108,109,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,108,109,0.7,0.7,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,108,109,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,108,109,0.3,0.3,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,110,111,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,110,111,0.9,0.9,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,110,111,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,110,111,0.95,0.95,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,117,118,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,117,118,0.1,0.1,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,117,118,0.0,0.0,0.0,0
ministral-8b,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,117,118,0.0,0.3,0.3,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,10,10,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,10,10,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,10,10,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,10,10,0.8,0.8,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,13,14,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,13,14,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,13,14,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,13,14,0.2,0.2,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,32,33,0.2,0.2,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,32,33,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,32,33,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,32,33,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,34,35,0.3,0.3,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,34,35,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,34,35,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,34,35,0.4,0.4,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,38,39,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,38,39,0.8,0.8,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,38,39,0.2,0.2,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,38,39,0.3,0.3,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,49,50,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,49,50,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,49,50,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,49,50,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,61,62,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,61,62,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,61,62,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,61,62,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,72,73,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,72,73,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,72,73,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,72,73,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,73,74,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,73,74,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,73,74,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,73,74,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,87,88,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,87,88,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,87,88,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,87,88,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,108,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,108,109,1.0,1.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,108,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,108,109,0.5,0.5,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,110,111,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,110,111,0.8,0.8,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,110,111,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,110,111,0.7,0.7,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,117,118,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,117,118,0.5,0.5,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,117,118,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,117,118,0.5,0.5,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,122,123,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,122,123,0.7,0.7,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,122,123,0.1,0.1,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,122,123,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,125,126,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,125,126,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,125,126,0.0,0.0,0.0,0
phi-4,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,125,126,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,10,10,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,10,10,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,10,10,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,10,10,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,32,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,32,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,32,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,32,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,34,35,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,34,35,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,34,35,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,34,35,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,38,39,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,38,39,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,38,39,0.2,0.2,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,38,39,0.3,0.3,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",health_and_well_being,110,111,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipal_process,110,111,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",municipally_managed_resources,110,111,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - June 10, 2025 [PqPxK5dVghI]",power_dynamics_and_inequality,110,111,0.9,0.9,0.0,0
